refArea,Percentage of cases out of national total ,structure,Observation URI,references,Existence of chronic diseases - Hypertension,publisher,Existence of chronic diseases - does not exist,Town,Nb of Covid-19 cases,Existence of chronic diseases - Cardiovascular disease ,dataset,Existence of chronic diseases - Diabetes 
http://dbpedia.org/resource/Western_Beqaa_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Souairi,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Souairi,298,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Souaisset+Aakkar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Souaisset Aakkar,4,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Soufaileh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Soufaileh,16,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Soultaniyet+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Soultaniyet Bent Jbeil,359,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Aley_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Souq+El-Gharb,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Souq El-Gharb,151,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,1.39E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sour,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Sour,14656,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Srar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Srar,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Srayri,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Srayri,14,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,1.00E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Srifa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Srifa,1006,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Srobbine,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Srobbine,103,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/South_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taaid,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,1,Taaid,5,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/ZahlÃ©_District,2.20E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taalbaya,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Taalbaya,2361,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Aley_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taazaniyeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Taazaniyeh,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Keserwan_District,1.00E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tabarja,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Tabarja,1032,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Baabda_District,1.59E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tahouitat+El+Ghadir,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Tahouitat El Ghadir,16838,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taibet+Baalbek,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Taibet Baalbek,16,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tal+Aabbas,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tal Aabbas,4,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Talia,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Talia,181,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Aabbas+Ech-Charqi,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tall Aabbas Ech-Charqi,76,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Bireh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tall Bireh,96,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Hmayra,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tall Hmayra,112,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Meaayan+Tall+Kiri,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tall Meaayan Tall Kiri,3,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Western_Beqaa_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Znoub,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,1,Tall Znoub,32,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tallet+Chattaha,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tallet Chattaha,2,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Marjeyoun_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Talloussa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Talloussa,158,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tanbourit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tanbourit,87,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Beqaa_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tannoura,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tannoura,133,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Batroun_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tannourine+El-Faouqa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tannourine El-Faouqa,153,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taraiya,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Taraiya,733,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tarchich,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tarchich,16,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tartij,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tartij,132,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tawfiqiya,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tawfiqiya,286,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Marjeyoun_District,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taybet+Matjaayoun,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Taybet Matjaayoun,692,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,1.20E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tayr+Debbeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tayr Debbeh,1229,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tayr+Falsay,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tayr Falsay,363,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tayr+Harfa,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Tayr Harfa,161,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Sidon_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Teffahta,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Teffahta,230,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,6.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Temnine+El-Faouqa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Temnine El-Faouqa,595,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1.30E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Temnine+Et-Tahta,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,1,Temnine Et-Tahta,1405,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/ZahlÃ©_District,5.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Terbol+Zahleh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Terbol Zahleh,572,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Batroun_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Thoum,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Thoum,104,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,1.50E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tibnine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tibnine,1536,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,4.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tikrit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tikrit,394,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tiri,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Tiri,113,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tleil,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tleil,119,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Torbol+Menie,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Torbol Menie,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Toula,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Toula,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Batroun_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Toula+El-Batroun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Toula El-Batroun,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Marjeyoun_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Touline,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Touline,230,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,1.00E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Toura,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Toura,1052,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
"http://dbpedia.org/resource/Tripoli_District,_Lebanon",9.10E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Trablous+,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Trablous ,9663,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tshea,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Tshea,18,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Vidar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Vidar,339,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Wadi+Jezzine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Wadi Jezzine,55,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yammouneh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Yammouneh,307,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yanouh+Sour,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Yanouh Sour,304,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Beqaa_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yanta,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Yanta,190,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yaroun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Yaroun,233,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,8.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yater,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Yater,798,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Nabatieh_Governorate,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yohmor+En-Nabatiyeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Yohmor En-Nabatiyeh,367,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Western_Beqaa_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yohmor+West+Bekaa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Yohmor West Bekaa,36,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,4.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Younine,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Younine,473,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Keserwan_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaaitreh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Zaaitreh,41,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaarouriyeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Zaarouriyeh,486,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zabboud,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Zabboud,201,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zabbougha,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Zabbougha,20,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaghartaghrine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Zaghartaghrine,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/ZahlÃ©_District,7.90E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zahleh+El-Maallaqa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Zahleh El-Maallaqa,8386,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zahra,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Zahra,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
